x,y
2450.48632,13450.0454
2817.08189,13423.04146
6532.557102,13410.48349
722.1517664,13400.37811
3632.39181,13423.09144
5731.810679,13427.40301
4574.983546,13411.17625
7773.412589,13373.50414
3342.830691,13340.7273
5991.061499,13397.27676
350.2140596,13375.00262
7345.560783,13361.86284
7168.776063,13333.2289
3422.178271,13325.40615
4336.842737,13348.50615
3846.915626,13341.6475
1940.638399,13280.20386
5725.550434,13291.53597
3360.87472,13283.40966
1593.925329,13363.35468
908.3571981,13308.9243
7694.58564,13294.31842
2692.336892,13279.16299
2358.639052,13291.57067
7218.597876,13256.10744
6035.225798,13246.44974
7492.732128,13277.14292
4174.197118,13270.47964
2190.608924,13216.75987
6995.084715,13253.70526
1046.832231,13222.71234
615.2291588,13239.43766
4372.872481,13207.3304
1925.908068,13196.33117
3009.93641,13194.84509
4643.894616,13192.79403
8063.689705,13220.10596
1109.90863,13159.04635
3244.017746,13192.98278
119.266977,13187.55251
1412.785133,13149.0459
6275.877173,13126.17291
2694.200297,13139.68477
4789.652008,13167.03039
5748.280172,13143.67452
2049.529845,13122.13192
4510.294051,13125.59657
8330.685072,13107.8534
4056.088675,13109.03027
5213.051204,13152.13888
3260.270521,13092.78037
6916.572233,13109.85358
280.2870025,13098.4271
6158.933898,13086.10561
3582.588678,13064.50405
4331.631487,13055.00241
5237.28451,13027.58971
8246.381771,13017.51513
5964.094733,13069.53532
3938.621406,13004.45442
1093.259724,13065.00698
410.1209544,13014.77334
2077.49988,12995.82712
2848.196721,13000.38474
7004.52256,13014.26352
7812.687826,13001.24112
3842.946635,12984.28162
2667.533576,13001.24895
571.1322573,12993.35399
3449.559071,12976.0566
7296.939988,12978.6123
1821.558841,13002.95676
318.5657806,12947.11648
1995.034201,12953.05409
4183.689705,12941.04272
3977.759123,12914.72284
498.1785921,12911.73383
8091.90382,12903.56115
2222.11741,12917.86221
4421.660388,12925.74199
3673.315601,12888.29755
5155.900205,12887.73308
6187.599506,12881.11336
4674.082738,12848.01964
5902.825833,12884.03472
6769.291134,12914.22453
2513.24571,12838.63702
5818.776298,12821.58806
8109.298651,12806.03906
3796.287824,12804.71605
164.561395,12817.06447
7973.544882,12800.0813
4927.836288,12824.90539
7739.92429,12822.00639
7347.308985,12792.8648
3914.831761,12755.85178
4248.414644,12771.09732
2836.764047,12778.10691
7117.084268,12716.49456
1885.811896,12728.95683
7193.444967,12712.41285
3637.963924,12750.25286
2996.374535,12737.36952
4076.093817,12717.30084
691.5383091,12703.70856
6428.424516,12803.4819
8158.113745,12736.32278
5488.466443,12740.94781
7625.254471,12702.92849
474.8681995,12707.67323
5337.035695,12720.34373
6862.678832,12609.89598
6864.678593,12608.89603
6865.678473,12607.89608
6870.003537,12601.5708
2583.672034,12661.61702
6817.374513,12649.02514
5959.286945,12538.39941
4164.173512,12605.71797
2348.529541,12608.27277
2045.746173,12582.21734
954.0299224,12625.99457
7197.542386,12585.15263
1114.839686,12562.74626
891.5474034,12518.63348
8231.253957,12571.23749
4734.858199,12577.68067
6573.504176,12559.50633
8343.999309,12524.5846
3226.908123,12520.84032
5062.289507,12563.75753
8057.818507,12517.67142
1590.202521,12513.31953
558.61688,12493.34855
2118.412168,12499.25851
2682.452944,12490.89687
7471.953397,12478.07542
5379.992763,12465.39431
3416.467423,12458.1061
6662.49142,12406.52258
3886.432823,12408.58078
892.6715458,12400.58907
3050.963852,12386.31733
7882.539278,12351.0099
7674.721741,12391.68978
3593.80238,12393.94072
1924.720235,12338.83302
6324.25824,12352.76969
6189.837367,12379.93028
2832.252449,12354.05647
7979.811775,12401.23696
3480.408819,12363.13442
2039.613624,12365.19615
6096.422554,12276.40266
2577.392429,12315.03892
5637.180727,12443.50163
40.78673652,12326.89801
1376.250228,12324.34719
415.2953577,12344.51379
697.821099,12297.9906
5282.928494,12270.93857
5973.802734,12274.26345
6.097815118,12224.30422
8253.147474,12320.10154
4985.077233,12280.95541
5089.096855,12253.3402
548.4788455,12230.76368
7579.817872,12253.97945
1205.255989,12246.70418
2342.806084,12254.24399
7303.152013,12292.59306
7748.37721,12205.94584
3608.447233,12173.02215
2912.192159,12216.1833
1774.533918,12185.1728
7861.157519,12259.78225
6238.443759,12186.59261
8278.38499,12121.60038
8324.53729,12186.07605
3127.979488,12187.58485
8192.519562,12141.08659
61.86457681,12158.8774
2111.016033,12146.95753
5771.614286,12160.89947
7848.860454,12115.97876
5240.656938,12130.17874
2634.221678,12134.08936
2525.75992,12160.66002
8324.453419,12078.06479
3862.774781,12165.55638
6352.732776,12096.59512
1903.553102,12084.18756
4092.902329,12074.42203
6060.718322,12074.36045
315.1137963,12036.59964
8000.631916,12145.58591
1567.628349,12063.83679
980.6309388,12102.40241
7902.244632,12037.95953
7799.120767,12062.11082
465.2898118,12100.30295
3658.943599,12044.79964
6173.74279,12030.56808
3446.838998,12023.84518
1724.911935,12045.46516
8240.092148,12030.86673
2823.55561,12029.0545
1372.21576,12034.09818
3314.692798,12001.62411
8330.781581,11990.48519
6269.013491,11993.32897
2969.912577,11971.4029
7688.709137,12008.12974
1860.387291,11966.3576
1189.736578,11957.82695
2158.278572,11971.32524
5627.789037,11979.6626
7911.003116,11932.8961
5916.615461,11945.34518
5325.686077,11978.64569
770.6331419,11946.88928
6258.16605,11902.1299
7435.706423,11928.23996
852.6713404,11866.42411
4018.867469,11910.17826
1326.577473,11869.93538
1010.32181,11864.79751
38.40544931,11865.60807
6087.548548,11865.69275
3875.118644,11851.01571
4314.734262,11809.10662
2043.888635,11835.5536
2517.496335,11831.80225
3251.17147,11824.47967
7313.368571,11794.14161
4172.490069,11850.59186
3510.544765,11794.92004
3662.659808,11787.89558
4027.860879,11764.73577
3803.112934,11758.86935
3436.620334,11769.11339
741.1310277,11786.80712
2022.629143,11733.43909
4445.485288,11773.61903
5606.642304,11764.62312
1827.754549,11791.37026
7516.271655,11750.34217
909.2133772,11726.4405
2962.665755,11739.08645
8203.440793,11729.18168
1540.949055,11713.61337
3926.589361,11734.31122
7143.220863,11693.89127
6394.032787,11704.72297
7648.739495,11682.2959
1874.73483,11664.37106
3773.389987,11680.8808
6028.550995,11686.09311
7820.540991,11679.01481
1313.120224,11674.38675
2141.008378,11666.23544
8021.632542,11620.1906
7191.040693,11605.83359
5796.266924,11655.37203
1694.930409,11633.97476
6303.553588,11619.44843
4231.419574,11637.52584
418.3468477,11732.41651
7606.448783,11581.96464
2508.065214,11589.41358
4172.175642,11542.556
7879.529283,11591.72369
3104.645787,11568.92345
4797.696843,11570.68141
4413.021502,11572.2667
3252.207827,11585.85339
2228.053542,11531.81479
4634.186432,11553.95473
3497.979601,11581.16722
7467.168446,11599.82685
7766.107308,11516.56353
3710.700035,11553.8872
2363.226735,11504.47499
6057.909093,11506.79687
4701.496725,11495.82332
7913.204456,11483.20731
3810.329493,11466.71022
5781.356394,11473.70208
1793.346008,11483.34835
8202.287461,11495.45887
3794.667913,11394.50169
917.6841471,11455.19175
3207.104874,11448.12447
2585.012866,11455.8468
7024.796871,11422.15773
4456.597406,11403.28665
3652.335181,11353.06242
7565.899374,11359.22394
7422.478659,11345.25305
1055.688517,11327.9491
5570.185986,11326.62067
3494.833601,11360.53963
4743.191505,11340.58416
308.1414531,11352.01114
614.6904699,11309.50447
3789.887927,11309.66491
8317.566382,11294.7281
4085.984373,11307.91814
3909.547818,11268.52239
4520.845098,11260.18002
755.0863472,11254.35142
714.9145626,11177.4646
4268.171823,11226.09849
2248.438019,11265.38068
1394.224337,11252.82463
7420.417819,11242.3698
1906.22286,11206.38891
1147.25315,11224.23565
804.9037932,11137.46652
912.9909595,11210.01544
5883.858989,11189.26828
3559.998106,11179.52255
7855.417622,11165.41648
8243.292791,11170.70951
7673.824103,11179.02713
8040.595731,11195.10903
533.428658,11141.75111
438.9951714,11173.10181
6953.779634,11145.55388
18.33572241,11133.27302
3177.853668,11139.82432
5686.875163,11182.52964
6056.312934,11121.21998
4582.784382,11117.04287
2.117513321,11036.00079
7150.428658,11093.40696
6723.956888,11125.17049
4485.154094,11042.37039
3303.698849,11057.74791
8185.081729,11028.87992
1727.591006,11057.14467
1953.206546,11052.93993
5906.963515,11044.166
1253.856684,11032.60031
885.9903102,11058.50624
118.872898,11065.7402
6107.14425,10997.1644
1505.97801,11029.74278
3968.134677,11015.64159
340.5571067,11004.66048
7316.643601,10968.82888
8023.563784,10969.87514
1821.491775,10951.75581
3292.816225,10953.63769
783.5546737,11004.07502
6521.153838,10984.39744
2255.864487,10936.65554
4320.110103,10960.25437
1046.095458,10955.02035
3506.334641,10946.49135
5609.595416,10910.0671
4500.658218,10901.52588
2334.589113,10921.84634
7747.659233,10862.2995
568.9060657,10880.29048
1236.147501,10858.25794
6899.28819,10876.82857
4989.755853,10808.54265
2409.516521,10840.94286
8099.193965,10831.36346
3435.559096,10826.96338
2115.099659,10855.21407
4819.270072,10859.43924
7137.569579,10867.22523
5153.383391,10754.48486
7854.488709,10748.98513
6745.884863,10851.51292
4149.270912,10830.80873
2565.057929,10799.62857
4702.6664,10805.34862
928.6578675,10801.76032
3961.061478,10779.20103
1738.071946,10757.78959
7821.590647,10732.61479
1911.318466,10771.64486
5567.904004,10762.46985
784.6188697,10749.06677
850.2282247,10798.93884
574.5372606,10712.75742
5099.857315,10685.39609
7290.184962,10724.5126
4752.439714,10687.34466
4573.433164,10732.29212
5812.297443,10717.57363
8282.833501,10739.21579
2814.581422,10672.98379
12.00725944,10656.38038
4447.993882,10677.34344
375.8942109,10656.87273
2596.280743,10659.20139
5610.448102,10641.15206
2385.661826,10663.21268
205.0944573,10607.37106
3061.47704,10661.60004
140.7948678,10599.10684
1659.964706,10650.96553
2211.333965,10617.72545
6510.373015,10633.37257
1404.285527,10640.0488
3949.533808,10601.96176
6368.438209,10616.65457
7478.797691,10601.37944
625.1229545,10549.20168
215.1693896,10535.08339
351.7836802,10551.71598
2734.960913,10560.53758
1449.977721,10810.05658
8319.200672,10551.86732
5237.106253,10652.46714
2047.341278,10557.69501
2573.796693,10522.76585
966.6838248,10565.74544
4835.900892,10523.24545
3278.536372,10533.43701
6812.306127,10632.65334
5879.797718,10505.94289
4498.488802,10518.13599
1.49994017,10409.00141
3191.887048,10445.75541
5462.359579,10447.57422
4901.404267,10434.80489
4046.345859,10434.86082
703.0666261,10540.18434
7353.631567,10460.28199
7592.175335,10441.2757
4628.822795,10440.21991
3092.649003,10410.25636
89.3260472,10437.94163
1658.109856,10453.20279
6190.894923,10412.87229
2794.452309,10413.94418
7222.030193,10422.38945
452.2021933,10422.91488
1458.20373,10388.38834
6514.202538,10410.61584
3407.653521,10411.3312
2353.248596,10429.98765
5185.159275,10395.88834
5651.722783,10392.33376
2987.356237,10417.79993
6313.127615,10399.08584
912.2734974,10318.99037
1056.536588,10329.81517
4094.766183,10286.66264
7175.372594,10316.2209
261.8625192,10308.19325
8275.56096,10283.45586
904.2672924,10220.02296
7633.870748,10242.02126
1187.62056,10221.42912
5721.191199,10188.14807
89.71279441,10247.16127
2329.971762,10223.04177
1553.066588,10219.83944
803.066416,10213.39106
5822.053513,10189.11131
4970.119372,10214.68179
5458.910048,10212.07273
7801.365261,10197.88134
1001.725959,10144.72243
6223.009043,10128.84345
1491.844735,10156.27485
5984.886337,10182.82323
1986.954448,10122.95628
3980.918171,10088.74842
2551.176149,10089.24762
8067.580944,10099.88981
1081.535672,10089.25888
4574.009034,10083.12863
3379.635992,10108.20395
2992.062507,10109.65039
265.2980219,10083.86576
3775.226554,10082.99174
1612.184941,10076.54416
3592.46432,10042.40071
8308.157059,10057.6806
6082.229705,10028.10825
3366.509255,9995.119503
5387.130674,10032.70171
464.507548,10101.30611
7165.23957,10016.53152
2406.687577,9974.090001
5923.445359,9990.828144
2548.17178,9980.979055
5543.437861,10008.52151
3219.700532,9962.060179
7864.50573,9970.725194
348.7701887,10004.25696
20.60038262,9915.7717
80.49436897,9943.344851
7362.04139,9923.697347
4284.956127,9975.54578
1254.979446,9929.221862
7695.27281,9913.302992
8229.868869,9898.613347
2368.033312,9890.33872
765.0777691,9999.044144
4081.051839,9886.180655
2812.146668,9873.115858
7442.469446,9820.244251
71.83418644,9858.782258
3312.302828,9838.82962
4901.445148,9848.900726
2400.878349,9832.230005
8000.542046,9860.042288
841.8936457,9829.509722
188.5987758,9841.004104
5804.493082,9812.528924
2217.643905,9895.996334
1004.545049,9805.358379
7818.085491,9802.905278
2556.585372,9813.445744
586.4153008,9763.725526
3397.222153,9738.988323
1586.558651,9745.211547
5427.014183,9756.202903
7671.248101,9739.656185
7394.222655,9696.45946
99.0793942,9691.380413
2418.61767,9703.600164
4732.274135,9682.104583
208.8895438,9650.798431
2205.220845,9651.084956
3594.283641,9667.706009
4012.095332,9634.831266
5684.627548,9644.576903
3125.035996,9655.302293
8316.821512,9651.88861
376.7866466,9638.362934
4494.721185,9661.277695
3717.552866,9625.056669
2459.519135,9577.804588
2864.186562,9629.281224
1149.851421,9604.815677
6888.790899,9634.348958
800.8337235,9645.603296
430.1199097,9565.604222
5669.132571,9547.034437
5868.03548,9562.30903
5458.796633,9549.125398
4283.843387,9506.725853
7950.158067,9525.390657
4761.939836,9516.082968
4894.449647,9484.068481
3827.830337,9472.781716
1693.251178,9491.46554
5866.342054,9433.326685
2815.501717,9490.436768
8186.504304,9429.461973
2045.631028,9460.910098
2654.180333,9453.019791
4071.603315,9454.050847
5122.997449,9466.005451
1277.634127,9432.18892
5000.492427,9417.857389
329.7751583,9426.261198
1100.500045,9438.675682
7564.816727,9418.387923
3304.50546,9421.399224
2048.694774,9359.109132
5608.904989,9367.00839
3639.037698,9418.999268
5422.0836,9398.218484
77.31152034,9372.170993
7695.152377,9337.87546
1035.895698,9331.29156
4602.669501,9350.83365
6253.185571,9345.961256
7417.896512,9375.889721
766.178386,9363.138864
5064.605398,9318.154588
3863.780435,9325.54191
5191.725048,9296.611627
5816.18477,9297.30224
7583.740532,9269.196586
1195.179536,9264.350984
5300.61534,9241.049884
4924.095946,9300.145675
2638.545214,9228.869115
5632.754524,9258.816478
4444.213541,9265.91854
3179.252058,9234.576922
391.3463015,9285.141994
7848.258266,9208.474714
2814.270812,9291.005959
2076.426611,9224.752583
2533.297839,9205.71321
5061.577751,9194.35442
2224.680549,9181.724353
18.04915419,9192.613803
8032.853695,9191.673374
496.1405706,9216.200863
1453.821019,9196.750924
8305.744678,9194.802199
3826.521187,9174.68248
1974.517167,9133.23709
3089.286853,9162.394917
3521.991328,9134.506641
892.7795654,9140.888381
1674.262217,9108.794658
1823.67064,9136.937855
1235.482283,9107.056687
4921.132768,9107.135453
5396.810018,9080.222136
7120.245382,9103.114925
8325.475114,9066.220707
2116.967811,9045.149938
173.2632683,9067.929177
3299.183106,9070.205263
7540.880076,9051.07031
1555.003362,9018.086795
2941.201724,9058.067869
1959.806995,9028.918779
5584.786178,9033.286617
289.8239921,9031.763628
3817.674068,9026.039159
2683.827828,8998.511995
1831.087491,8998.050321
7321.440196,8973.04269
2486.474372,8954.796724
3747.108163,8944.603183
7662.110748,8910.583936
4261.82169,8932.301664
2236.256556,8930.744005
1440.378634,8934.541429
926.9983422,8916.887039
4729.256811,8940.982575
3536.823319,8922.87685
4063.132552,8929.53314
8033.242633,8939.205144
2419.994689,8884.209598
2326.234668,8890.801853
4176.344693,8849.567575
641.8461527,8921.505736
2213.376456,8849.602832
7293.003211,8874.792
39.13602362,8853.878818
1668.543566,8875.512989
1909.189103,8879.748543
3310.35981,8837.765294
2495.472903,8809.076417
4358.311109,8793.844611
8331.27173,8789.474241
2605.665116,8770.547024
384.6881132,8792.931643
3588.926235,8777.772552
664.8950739,8777.271078
512.4747831,8765.298764
4021.559676,8746.149086
2246.77149,8769.951218
1458.358869,8727.153418
7112.587045,8726.498163
5279.510641,8749.308068
4672.333413,8725.911443
277.9613053,8687.1204
2951.305293,8688.890028
15.28877208,8653.611462
2662.277608,8681.852225
587.6537708,8683.072777
4331.076301,8677.480652
4148.347248,8666.717281
3131.778508,8723.42596
1235.127689,8641.24956
842.8126197,8710.74726
3561.514611,8655.091124
7556.746042,8655.999548
8208.011183,8641.295604
1987.189465,8658.805586
8312.95,8655.943378
5845.489636,8585.95789
2590.102229,8603.332876
7369.211414,8581.334914
971.846022,8555.986915
5262.239111,8556.630152
2767.746713,8545.169905
4496.429251,8580.758223
5623.424691,8564.213763
8010.361217,8583.408975
2319.880681,8522.261994
6764.355447,8542.903558
3760.69487,8608.578616
5883.595793,8502.372833
36.66327789,8518.356432
3429.556851,8549.752228
258.1509996,8554.643252
5090.630825,8554.652184
1208.397918,8490.04211
5561.340081,8466.742329
8201.379179,8474.851514
6185.632728,8491.856664
5291.324352,8461.960167
555.239184,8481.212784
2824.955564,8469.220404
6384.326056,8450.132854
8308.173313,8459.318221
1803.411545,8420.262883
1.772634808,8370.735418
4700.90659,8443.241371
1711.431739,8461.19433
1014.437047,8388.329938
5818.968335,8417.409224
2211.25554,8464.824254
2047.838069,8371.101066
1271.692682,8381.921155
3987.67117,8419.539135
3394.226184,8412.413576
157.6788276,8410.08305
8123.174162,8409.298555
4490.134769,8387.593473
2805.598382,8353.91293
7203.4894,8374.190398
2418.544571,8378.595087
5313.220443,8339.317609
4976.436255,8329.790396
1850.831622,8337.473023
7674.151702,8349.546265
6608.224569,8320.248048
5.476992308,8276.107333
6298.400879,8318.516925
4661.475411,8311.705744
7650.098059,8278.989704
2565.442355,8284.293361
279.6681502,8259.370684
3605.568625,8215.606486
3238.056406,8299.066414
7534.896293,8280.344855
555.6400532,8259.607343
1326.61825,8270.629574
5199.140621,8240.932879
653.4634898,8218.682743
6785.549649,8222.854439
5466.179448,8276.957188
4965.127264,8224.729625
2179.62877,8203.145025
4327.549796,8285.381599
712.5377402,8286.662641
8314.623502,8227.986308
3906.814684,8246.405183
6912.790968,8182.092055
4769.716262,8202.192188
4240.284734,8169.016688
4483.144767,8195.971076
1706.674983,8165.61225
646.1882345,8148.910222
1519.979088,8164.406585
2518.555321,8123.818956
321.6727128,8135.359637
116.4262949,8139.793387
1946.668945,8150.958674
1183.331246,8132.948154
2207.155682,8112.225142
3586.844119,8124.992386
5668.184965,8146.065215
6699.682267,8106.239908
3228.279344,8115.259732
7756.262283,8074.718037
5467.891908,8043.239476
5219.376367,8059.270389
5923.008809,8079.232421
6749.889528,8012.01764
6344.17255,8017.84287
7009.747305,7976.424198
6800.432927,7957.743937
6129.788355,8035.722087
8025.97824,8046.124558
8228.072933,7999.861152
3065.314653,7961.242326
8337.414771,8003.95975
3788.302973,8026.378846
1511.036736,7979.170911
7196.699656,7952.82992
1147.424688,7996.428592
786.8011102,7977.388801
902.7824955,7967.354784
4606.916161,8018.086637
2506.861965,7934.532757
6468.920572,7946.141903
3199.384701,7926.078877
1879.093516,7930.778782
3949.179821,7898.31705
685.384861,7875.547996
7029.466737,7898.719799
4273.772628,7928.462819
6709.258726,7908.087473
1094.657055,7878.314818
332.058445,7915.370613
1465.072306,7878.6796
8146.354261,7892.516956
7921.547819,7890.986978
6025.402388,7889.368413
6817.528426,7855.085847
3239.939998,7857.813887
4154.196765,7869.996555
7266.735001,7862.611029
29.92660968,7848.895381
5330.767974,7868.052674
5785.609261,7865.177243
2294.423864,7861.350222
7063.120275,7821.621874
3641.14809,7832.672317
604.7490813,7836.191531
7834.93357,7814.918396
4783.510962,7903.108511
682.1982783,7765.966839
3045.279881,7765.420848
1663.733433,7740.711466
1825.947741,7778.382577
426.6102451,7744.294672
2.641107949,7701.859357
2629.597418,7739.770192
3188.487023,7783.021135
904.6403561,7728.75791
5243.411732,7735.030204
4940.059522,7759.19621
3379.922586,7686.677246
2323.954933,7690.245663
5871.446992,7687.131211
3945.252437,7676.652605
2961.614598,7649.12855
1948.489482,7670.16626
5556.165615,7719.980689
6024.626492,7674.876597
3825.487814,7656.832169
510.3237312,7639.066572
4963.73136,7621.874386
6313.141756,7685.101083
2151.238621,7630.852198
235.1566845,7653.418175
6530.870559,7623.393485
2617.511535,7633.477733
1128.631124,7593.043519
2775.182669,7575.247685
7089.928725,7578.785255
8179.651458,7625.752226
6415.314255,7564.934673
2969.424677,7557.106813
5255.585862,7574.010853
4042.283691,7591.449997
6733.335884,7527.588393
368.11952,7546.59125
4649.663996,7555.277531
6196.456896,7517.31267
4213.35384,7539.147593
4860.905936,7507.209751
2213.133991,7532.55569
5781.656131,7548.203411
2677.606471,7517.33117
3151.053803,7519.573983
2079.124601,7491.288018
5595.385046,7522.413549
2522.987202,7464.131874
3849.295329,7458.254753
4983.649216,7468.189702
7076.320024,7459.765936
2999.201164,7442.917975
3971.859025,7450.229519
829.7014376,7434.777383
6064.924103,7443.57867
2755.728907,7439.71564
3474.727073,7417.346237
3325.683505,7514.354548
1097.041037,7440.229843
7530.024896,7421.150127
2240.477415,7406.779956
5518.645442,7410.458367
5721.318789,7391.7194
3604.189879,7395.968819
4337.551402,7355.102524
1195.654585,7336.127257
2000.439574,7333.647862
6846.7778,7386.394181
5973.30714,7362.975025
1431.806478,7342.605219
1879.231417,7333.973493
6567.012361,7301.946675
4030.289738,7316.186918
5356.229559,7307.018805
7314.649852,7292.164077
993.5360703,7281.811184
3885.224921,7310.774317
6813.39146,7247.922842
7433.117408,7232.183676
4579.70867,7250.242657
5669.898008,7232.985983
1633.56958,7314.128303
4143.260083,7235.617027
761.8779132,7228.044732
6461.79051,7218.222471
118.5058385,7227.538427
3015.351845,7235.678237
4370.202634,7221.13722
3213.052659,7212.849282
2471.39751,7207.323402
3731.150794,7217.455346
2106.055095,7214.879837
3377.033337,7208.120545
5303.677285,7174.840856
644.1797772,7238.393881
1931.14661,7165.48461
2771.556472,7149.318978
6018.942942,7186.443564
2965.091474,7130.931143
4972.774369,7129.123387
6671.728747,7206.353175
648.6763656,7122.045588
7135.726277,7175.313962
6935.541874,7136.02395
1793.543242,7121.508853
541.4064865,7100.148769
6512.340129,7132.497137
4321.722681,7143.649738
1388.071259,7115.55295
6704.144162,7053.170913
4853.952857,7085.752161
6319.964541,7079.881886
7767.76666,7078.750179
924.2525524,7138.983411
4177.453928,7080.187056
3296.072794,7077.090516
4672.79765,7036.893758
3176.807664,7005.886247
5789.606852,7023.302465
5924.995208,7038.673821
2405.438257,7037.431045
7.8335771,6990.454985
2825.693532,7011.664207
3826.40605,7017.835828
2244.109006,7001.998606
2996.036247,6978.208121
2542.276761,6960.280765
4297.45414,6981.133392
8217.974924,6986.924865
4658.038102,6936.946697
3977.427214,6965.287398
706.6770946,6947.874218
3396.613706,6965.282687
500.1087775,6980.992609
2005.613724,6938.084885
4174.322238,6930.00832
7277.657796,6896.873656
6192.278178,6868.580211
6671.238539,6881.374679
835.0299407,6887.127588
1129.8016,6831.371618
4249.988403,6821.712341
3494.857044,6836.091656
2434.192069,6849.084507
5070.325061,6808.475165
31.26342209,6840.043244
5734.699484,6846.940982
1739.747516,6830.929167
4103.018119,6806.308548
2677.89265,6847.863461
1981.533225,6802.325909
3804.450229,6784.33797
4181.257635,6792.069473
6426.848584,6864.362412
4496.022633,6792.41849
5846.242139,6816.844682
813.9669827,6764.511563
3611.709499,6786.850938
951.9536695,6771.277429
1560.843124,6790.199992
5626.479125,6780.788369
4274.020153,6749.296304
4768.727715,6736.987467
4533.245106,6685.37068
2672.320662,6663.469169
2885.31927,6715.093522
3963.520202,6709.59168
3190.809781,6687.119403
6039.953379,6661.975031
3272.626197,6664.370187
6894.399568,6691.385021
5519.039923,6648.743322
4116.180133,6656.303419
3639.583303,6645.578221
1329.7166,6713.857284
1707.475242,6615.065064
2400.075868,6625.885234
7185.650697,6634.014366
2184.788972,6674.526809
2746.141442,6636.950959
7998.827359,6622.257926
4685.609216,6597.443649
640.8821405,6614.870951
52.01370602,6571.35488
3852.194371,6545.065389
5015.969921,6605.754795
1922.458322,6582.364776
6841.851338,6537.517056
6292.735446,6533.738878
5814.835585,6551.802356
3972.715349,6520.314877
2536.885924,6511.172073
1394.312442,6491.250427
1254.202012,6494.301818
638.3420505,6490.98605
2862.401071,6513.73666
7484.759651,6482.729514
4399.015168,6464.228682
3668.691463,6479.08153
8131.427453,6509.52579
6555.479557,6483.634356
1827.723942,6431.399381
3441.058619,6451.876129
4817.327505,6475.111234
6022.172391,6445.363537
3880.914115,6404.434241
2845.610725,6398.055794
8024.091059,6413.240402
4105.713397,6399.466532
2753.838075,6381.194959
3742.310412,6394.539712
6285.53,6408.290313
1822.72679,6351.073901
3555.120916,6341.35385
2977.2154,6344.031897
3369.197892,6355.873194
525.5769143,6343.244352
1385.916679,6326.281189
3758.533662,6303.901747
7607.531324,6323.612915
1059.380996,6302.926289
1556.595706,6290.707816
2045.740916,6292.771644
4512.869229,6245.59217
8255.725755,6262.00367
6168.885923,6300.121546
3520.594217,6242.461067
1653.688257,6222.84628
7291.697245,6284.729264
2384.601116,6210.899609
4217.430142,6266.224176
1811.180351,6193.684901
5560.858783,6334.382379
2264.248302,6182.956073
5761.163146,6200.417506
6366.704339,6142.949073
3820.606155,6204.171343
2611.802044,6163.612566
1857.439705,6118.042723
4591.786954,6175.454021
32.84279042,6149.183765
7120.974767,6169.226849
6511.619375,6177.519346
4812.987582,6149.946628
115.3313666,6114.599726
2125.967321,6162.862069
7426.213869,6113.916842
264.1125129,6130.822654
1535.309928,6099.812852
4037.169522,6145.490143
6235.682942,6102.799241
855.4890766,6089.807515
4704.112727,6064.61141
4925.953132,6144.139985
5954.243246,6042.862216
523.6036965,6065.164733
3233.636551,6090.600572
1001.731733,6035.877362
3023.551856,6018.341076
3612.964493,6042.567175
2363.802926,6030.852924
4470.390207,6048.984328
7608.401058,6036.706483
2786.548592,6009.625406
2606.643435,6030.839986
5576.339866,5976.507256
4787.63695,5976.176262
205.1601207,5976.200461
8289.649949,5995.833428
3797.541994,6024.864192
5850.726424,5953.889942
1181.052903,5996.099982
4048.430756,5964.592534
7358.82112,5964.482736
4937.659954,5934.823545
4218.939374,5905.744882
5252.79175,5985.495
2155.557041,5907.150013
530.4411562,5915.528542
6053.206528,5907.417214
7468.002086,5878.779009
2784.184607,5884.792441
6.646343247,5889.280257
2018.281259,5873.927708
3387.090797,5869.540083
4640.084488,5901.109098
6186.586704,5858.314185
463.8654956,5833.690917
6449.285988,5858.629296
4089.373639,5832.027881
5554.635528,5855.091014
1339.335866,5822.482358
7706.895769,5838.035696
3096.482268,5835.617695
1561.784577,5796.109071
3630.046447,5847.365595
4228.97176,5756.540959
6705.975123,5806.138556
6532.227545,5786.994093
4389.886052,5772.643832
2783.980153,5766.380832
7537.081141,5727.107472
5123.620286,5767.635999
6182.637574,5704.081661
3498.182758,5725.450693
4568.368903,5740.218213
5295.106831,5709.674475
5459.971135,5709.594096
3889.934174,5688.038569
3727.422416,5667.145844
8042.834633,5734.995172
679.7175104,5807.287918
7390.291451,5720.982635
777.8186844,5661.319701
4674.355695,5655.099471
3239.466759,5725.475119
4582.288575,5621.097642
3348.379457,5654.608038
4167.275138,5658.525748
2667.854359,5656.869985
945.2012993,5642.097601
2391.324131,5619.018655
2553.988072,5605.893821
7622.767654,5646.674774
8178.588011,5606.817093
7330.097782,5574.974687
632.2341482,5658.890941
2858.87748,5579.682365
3144.902587,5627.274223
1842.850322,5583.700228
7205.50565,5577.786323
3902.43355,5533.642203
4441.457271,5563.986015
3980.482921,5542.858333
5177.739617,5580.434228
6255.137942,5559.048972
1289.431383,5545.767285
5088.539311,5547.178263
2996.239176,5517.546991
1677.507124,5513.521175
1472.427724,5505.150796
2291.123308,5508.425266
8286.113104,5537.502988
2160.466981,5496.525692
6112.45631,5487.990684
150.2678135,5506.290739
5764.298829,5488.140025
3226.562027,5496.036826
5133.703156,5439.731951
8029.63767,5482.659763
4605.865832,5444.769263
2856.75437,5409.838724
596.7281358,5445.112217
6450.135768,5435.717077
5435.384013,5445.230907
